"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.325617873890248 2 149 "GO:0000139" "Golgi membrane" 0.887037037037037
0 0.122115058279595 3 7 "GO:0000145" "exocyst" 1
0 0.198137448770522 2 25 "GO:0000151" "ubiquitin ligase complex" 1
0 0.00979334185895473 3 25 "GO:0000228;GO:0005694" "nuclear chromosome" 0.24
0 0.30951672086619 3 11 "GO:0000776" "kinetochore" 0.936
0 0.118743314559231 2 58 "GO:0000785" "chromatin" 1
0 0.0364833804237017 2 9 "GO:0000791" "euchromatin" 0.85
0 0.0678168628070546 7 18 "GO:0000794;GO:0000793" "condensed nuclear chromosome" 0.840909090909091
0 0.368700213017203 2 15 "GO:0000922" "spindle pole" 0.917857142857143
0 0.21942533199568 2 94 "GO:0000943" "retrotransposon nucleocapsid" 1
0 0.0119044524024334 2 9 "GO:0001650" "fibrillar center" 0.283333333333333
0 0.0439417450471646 2 8 "GO:0001726" "ruffle" 0.8875
0 0.0037374003386955 3 143 "GO:0005634" "nucleus" 0.183333333333333
0 0.884067543731189 2 61 "GO:0005654" "nucleoplasm" 0.92
0 0.00731116467944215 2 5 "GO:0005667" "transcription regulator complex" 0.225
0 0.00181260209500148 2 7 "GO:0005730" "nucleolus" 0.05
0 0.551112878627703 2 57 "GO:0005739" "mitochondrion" 0.915625
0 0.253405667982027 2 14 "GO:0005774" "vacuolar membrane" 1
0 0.419834062580991 3 33 "GO:0005783" "endoplasmic reticulum" 0.903333333333333
0 0.140432616179769 2 6 "GO:0005802" "trans-Golgi network" 1
0 0.4975811112071 2 33 "GO:0005829" "cytosol" 0.914516129032258
0 0.403780776267201 2 120 "GO:0005886" "plasma membrane" 0.918965517241379
0 0.795842099005004 3 51 "GO:0016021;GO:0031224" "integral component of membrane" 0.929411764705882
0 0.0470580195365507 1 148 "GO:0032991" "protein-containing complex" 0.833333333333333
0 0.00040318288924322 4 65 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 0
0 0.1807302862538 2 7 "GO:0098687" "chromosomal region" 1
0 0.237536088106611 3 11 "GO:0098791;GO:0031984" "Golgi apparatus subcompartment" 1
0 0.304832224896078 2 27 "GO:0098796" "membrane protein complex" 0.96875
0 0.166219965824633 2 10 "GO:0099023" "vesicle tethering complex" 1
0 0.609014126948786 2 28 "GO:0099080" "supramolecular complex" 0.904545454545455
0 0.0476067651819258 3 15 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 0.765
0 0.236050151355553 2 41 "GO:0140513" "nuclear protein-containing complex" 1
0 0.302792472533799 2 62 "GO:0140535" "intracellular protein-containing complex" 1
0 0.325072030852265 2 86 "GO:1902494" "catalytic complex" 0.919230769230769
0 0.259861572329132 2 41 "GO:1990234" "transferase complex" 0.965909090909091
0 1 2 11 "GO:0000118" "histone deacetylase complex" 1
0 1 3 12 "GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 1
0 1 5 5 "GO:0000124;GO:0070461" "SAGA complex" 1
0 1 3 18 "GO:0000502;GO:1905369" "proteasome complex" 1
0 1 3 5 "GO:0000775" "chromosome, centromeric region" 1
0 1 3 11 "GO:0000932;GO:0036464;GO:0035770" "ribonucleoprotein granule" 1
0 1 4 15 "GO:0001533" "cornified envelope" 1
0 1 2 12 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 1
0 1 3 7 "GO:0002116;GO:0043235" "semaphorin receptor complex" 1
0 1 2 44 "GO:0005615" "extracellular space" 1
0 1 4 5 "GO:0005764;GO:0000323" "lytic vacuole" 1
0 1 6 9 "GO:0005765;GO:0098852" "lytic vacuole membrane" 1
0 1 5 20 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "cytoplasmic vesicle" 1
0 1 3 7 "GO:0005773" "vacuole" 1
0 1 3 5 "GO:0005777;GO:0042579" "microbody" 1
0 1 3 5 "GO:0005788" "endoplasmic reticulum lumen" 1
0 1 2 29 "GO:0005789" "endoplasmic reticulum membrane" 1
0 1 3 20 "GO:0005794" "Golgi apparatus" 1
0 1 5 6 "GO:0005811" "lipid droplet" 1
0 1 2 16 "GO:0005887;GO:0031226" "integral component of plasma membrane" 1
0 1 2 6 "GO:0008287;GO:1903293;GO:0000159;GO:0005963" "protein serine/threonine phosphatase complex" 1
0 1 2 20 "GO:0010339" "external side of cell wall" 1
0 1 2 5 "GO:0019867" "outer membrane" 1
0 1 4 15 "GO:0020003;GO:0033655;GO:0065010;GO:0033646;GO:0043230;GO:0033643;GO:0018995" "host intracellular part" 1
0 1 4 27 "GO:0031966;GO:0019866;GO:0005743" "mitochondrial membrane" 1
0 1 2 5 "GO:0031985" "Golgi cisterna" 1
0 1 2 5 "GO:0032993" "protein-DNA complex" 1
0 1 3 9 "GO:0070013;GO:0043233;GO:0031974" "organelle lumen" 1
0 1 2 5 "GO:0098797;GO:0034703;GO:0034702" "plasma membrane protein complex" 1
0 1 2 8 "GO:0098800;GO:0098798" "mitochondrial protein-containing complex" 1
0 1 2 6 "GO:0099513;GO:0099512;GO:0099081" "supramolecular fiber" 1
0 1 2 7 "GO:0140534" "endoplasmic reticulum protein-containing complex" 1
0 1 3 7 "GO:1902495;GO:1990351" "transmembrane transporter complex" 1
0 1 2 25 "GO:1905368" "peptidase complex" 1
