"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.54353460148043 4 12 "GO:0000123;GO:0031248;GO:1902493" "acetyltransferase complex" 1
0 0.313989611984158 5 5 "GO:0000124;GO:0070461" "SAGA-type complex" 1
0 0.945367015128271 2 149 "GO:0000139" "Golgi membrane" 1
0 0.360495380352578 2 7 "GO:0000145" "exocyst" 1
0 0.39763117800146 3 18 "GO:0000502;GO:1905369" "proteasome complex" 1
0 0.0764144294148788 3 5 "GO:0000775" "chromosome, centromeric region" 1
0 0.578187133757516 2 58 "GO:0000785" "chromatin" 1
0 0.567823222049002 2 9 "GO:0000791" "euchromatin" 1
0 0.169598431039012 2 15 "GO:0000922" "spindle pole" 1
0 0.764366483438614 2 94 "GO:0000943" "retrotransposon nucleocapsid" 1
0 0.23545535612312 2 9 "GO:0001650" "fibrillar center" 1
0 0.169458869338882 2 12 "GO:0001725;GO:0042641;GO:0097517;GO:0032432" "stress fiber" 1
0 0.418821299764314 2 44 "GO:0005615" "extracellular space" 1
0 0.0732430702076822 2 143 "GO:0005634" "nucleus" 1
0 0.316548931664527 2 61 "GO:0005654" "nucleoplasm" 1
0 3.40718146709771e-10 5 57 "GO:0005739" "mitochondrion" 0
0 0.0826044521912687 6 9 "GO:0005765;GO:0098852" "lysosomal membrane" 1
0 0.252612216978012 4 20 "GO:0005768;GO:0031410;GO:0097708;GO:0031982" "intracellular vesicle" 1
0 0.150665433312612 2 14 "GO:0005774" "vacuolar membrane" 1
0 0.0107786661560398 5 33 "GO:0005783" "endoplasmic reticulum" 0.3
0 0.845144295794148 3 29 "GO:0005789" "endoplasmic reticulum membrane" 1
0 0.132513810614259 2 33 "GO:0005829" "cytosol" 1
0 0.704514599200638 2 120 "GO:0005886" "plasma membrane" 1
0 0.185214660664487 2 20 "GO:0010339" "external side of cell wall" 1
0 0.886455133433453 3 51 "GO:0016021;GO:0031224" "integral component of membrane" 1
0 0.0718422409397989 2 5 "GO:0019867" "outer membrane" 1
0 0.285073299934637 5 15 "GO:0020003;GO:0033655;GO:0065010;GO:0033646;GO:0033643;GO:0018995;GO:0043230" "host intracellular part" 1
0 0.0154097166594304 2 27 "GO:0031966;GO:0019866;GO:0005743" "mitochondrial membrane" 0.357142857142857
0 0.371981189102002 2 5 "GO:0031985" "Golgi cisterna" 1
0 0.000564014021949111 1 148 "GO:0032991" "protein-containing complex" 0.0125
0 0.00256462689457516 2 5 "GO:0032993" "protein-DNA complex" 0.04
0 0.136608762366987 3 65 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 1
0 0.0969815156801613 2 7 "GO:0098687" "chromosomal region" 1
0 0.616717809758446 3 11 "GO:0098791;GO:0031984" "Golgi apparatus subcompartment" 1
0 1.96946797345257e-08 2 27 "GO:0098796" "membrane protein complex" 0
0 2.34554188402633e-12 3 8 "GO:0098800;GO:0098798" "mitochondrial protein-containing complex" 0
0 0.215276872379279 2 10 "GO:0099023" "vesicle tethering complex" 1
0 0.389365200695591 3 15 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 1
0 0.6619049050621 2 41 "GO:0140513" "nuclear protein-containing complex" 1
0 0.120103149798497 2 7 "GO:0140534" "endoplasmic reticulum protein-containing complex" 1
0 0.713841939849881 2 62 "GO:0140535" "intracellular protein-containing complex" 1
0 0.12131730153421 2 86 "GO:1902494" "catalytic complex" 1
0 0.0401476863699662 3 7 "GO:1902495;GO:1990351" "transmembrane transporter complex" 0.88125
0 0.218930640636849 2 25 "GO:1905368" "peptidase complex" 1
0 0.587193029091986 2 41 "GO:1990234" "transferase complex" 1
0 1 2 11 "GO:0000118" "histone deacetylase complex" 1
0 1 2 25 "GO:0000151" "ubiquitin ligase complex" 1
0 1 6 25 "GO:0000228;GO:0005694" "nuclear chromosome" 1
0 1 2 11 "GO:0000776" "kinetochore" 1
0 1 3 18 "GO:0000794;GO:0000793" "condensed chromosome" 1
0 1 3 11 "GO:0000932;GO:0036464;GO:0035770" "ribonucleoprotein granule" 1
0 1 2 15 "GO:0001533" "cornified envelope" 1
0 1 2 8 "GO:0001726" "ruffle" 1
0 1 3 7 "GO:0002116;GO:0043235" "semaphorin receptor complex" 1
0 1 2 5 "GO:0005667" "transcription regulator complex" 1
0 1 5 7 "GO:0005730" "nucleolus" 1
0 1 2 5 "GO:0005764;GO:0000323" "lysosome" 1
0 1 4 7 "GO:0005773" "vacuole" 1
0 1 4 5 "GO:0005777;GO:0042579" "microbody" 1
0 1 5 5 "GO:0005788" "endoplasmic reticulum lumen" 1
0 1 5 20 "GO:0005794" "Golgi apparatus" 1
0 1 2 6 "GO:0005802" "trans-Golgi network" 1
0 1 2 6 "GO:0005811" "lipid droplet" 1
0 1 4 16 "GO:0005887;GO:0031226" "integral component of plasma membrane" 1
0 1 3 6 "GO:0008287;GO:1903293;GO:0000159;GO:0005963" "protein serine/threonine phosphatase complex" 1
0 1 2 9 "GO:0070013;GO:0043233;GO:0031974" "intracellular organelle lumen" 1
0 1 3 5 "GO:0098797;GO:0034703;GO:0034702" "plasma membrane protein complex" 1
0 1 2 28 "GO:0099080" "supramolecular complex" 1
0 1 2 6 "GO:0099513;GO:0099512;GO:0099081" "supramolecular fiber" 1
