"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.028914630942353 2 17 "GO:0000038" "very long-chain fatty acid metabolic process" 0.5925
0 0.184654403928 2 6 "GO:0000070;GO:0000819;GO:0098813;GO:0007059" "mitotic sister chromatid segregation" 1
0 0.0237567840326603 6 9 "GO:0000079;GO:0071900;GO:1904029;GO:0045859;GO:0043549;GO:0051338;GO:0050790;GO:0065009" "regulation of protein kinase activity" 0.63125
0 0.0143234618758453 2 8 "GO:0000086;GO:0044839" "G2/M transition of mitotic cell cycle" 0.64
0 0.0303024687461679 2 5 "GO:0000154" "rRNA modification" 0.59047619047619
0 0.813580770358893 3 22 "GO:0000165" "MAPK cascade" 1
0 0.0571832102809784 6 6 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.759677419354839
0 0.278222715692071 2 37 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 1
0 0.334649507244527 4 59 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 1
0 0.348957152024957 4 5 "GO:0000266;GO:0048285" "organelle fission" 1
0 0.196828314455602 4 32 "GO:0000272;GO:0005976;GO:0016052;GO:0005975" "carbohydrate metabolic process" 0.96551724137931
0 0.702396696915498 3 21 "GO:0000278;GO:0007049" "cell cycle" 1
0 0.215572330381216 3 21 "GO:0000281;GO:0061640;GO:0000910" "cytoskeleton-dependent cytokinesis" 0.973333333333333
0 0.0207834594327927 2 6 "GO:0000338;GO:0070646;GO:0006508" "proteolysis" 0.646428571428571
0 0.00965044318896758 7 6 "GO:0000387" "spliceosomal snRNP assembly" 0.511111111111111
0 0.133669650167634 4 36 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing, via transesterification reactions" 0.928125
0 0.0194469537939858 2 7 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 0.716666666666667
0 9.73101742456737e-06 5 13 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 0
0 0.186484304039336 2 14 "GO:0000902" "cell morphogenesis" 0.980909090909091
0 0.044944366523619 5 15 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular macromolecule catabolic process" 0.728
0 0.368582647646562 2 6 "GO:0001503" "ossification" 1
0 0.546145136732661 3 25 "GO:0001525" "angiogenesis" 1
0 0.332665033815264 4 6 "GO:0001649" "osteoblast differentiation" 1
0 0.46476357163643 2 8 "GO:0001654;GO:0007423" "eye development" 1
0 0.111135007134373 3 9 "GO:0001656" "metanephros development" 0.951219512195122
